title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",71874.72,,Dell,16,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,85,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Nvidia GeForce GTX 940MX)",37242.72,,HP,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce GTX 940MX,1,15.6,,,,Kaggle,86,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",31914.19,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,87,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",77202.72,,Asus,16,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,88,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",87858.72,,Dell,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,13.3,,,,Kaggle,89,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 15.6"" AMD FX 9830P 3GHz 8GB 1TB HDD (AMD Radeon RX 560)",37242.72,,Asus,8,1024,HDD,AMD FX 9830P 3GHz,4,AMD Radeon RX 560,2,15.6,,,,Kaggle,90,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 1TB HDD (Nvidia GeForce MX150)",36709.92,,Acer,8,1024,HDD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce MX150,1,15.6,,,,Kaggle,91,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i7 8550U 1.8GHz 16GB 512GB SSD (Intel UHD Graphics 620)",63776.16,,HP,16,512,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,13.3,,,,Kaggle,92,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 256GB SSD (Nvidia GeForce GTX 1060)",63669.6,,Dell,8,256,SSD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,93,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",55890.72,,Asus,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,94,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer 2 in 1 Convertible 13.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel UHD Graphics 620)",45128.16,,Acer,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,13.3,,,,Kaggle,95,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 1TB HDD (AMD Radeon R5 M430)",31962.67,,Dell,8,1024,HDD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R5 M430,2,15.6,,,,Kaggle,96,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 256GB SSD (AMD Radeon R5 M430)",25840.8,,Dell,4,256,SSD,Intel Core i3 6006U 2GHz,3,AMD Radeon R5 M430,2,15.6,,,,Kaggle,97,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Core i3 7100U 2.4GHz 6GB 256GB SSD (Nvidia GeForce 920M)",30742.56,,Asus,6,256,SSD,Intel Core i3 7100U 2.4GHz,3,Nvidia GeForce 920M,1,15.6,,,,Kaggle,98,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 12GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",66546.72,,HP,12,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,99,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (AMD Radeon 530)",38308.32,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon 530,2,15.6,,,,Kaggle,100,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD E-Series E2-9000e 1.5GHz 4GB 500GB HDD (AMD Radeon R2)",18594.72,,HP,4,500,HDD,AMD E-Series E2-9000e 1.5GHz,1,AMD Radeon R2,2,15.6,,,,Kaggle,101,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 1TB HDD (AMD Radeon 520)",34472.16,,Dell,8,1024,HDD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 520,2,15.6,,,,Kaggle,102,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Nvidia GeForce MX150)",59620.32,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce MX150,1,13.3,,,,Kaggle,103,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Microsoft Ultrabook 13.5"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",71395.2,,Microsoft,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.5,,,,Kaggle,104,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 6GB 256GB SSD (Nvidia GeForce 940MX)",35111.52,,HP,6,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 940MX,1,14.0,,,,Kaggle,105,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (Intel HD Graphics 520)",22105.87,,Lenovo,4,1024,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,106,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Nvidia GeForce 940MX)",63563.04,,Asus,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 940MX,1,14.0,,,,Kaggle,107,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",69210.72,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,108,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",78854.4,,Lenovo,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,109,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 15.6"" Intel Core i7 8550U 1.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce MX150)",67239.36,,Asus,16,256,SSD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce MX150,1,15.6,,,,Kaggle,110,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 7560U 2.4GHz 8GB 256GB SSD (Intel Iris Plus Graphics 640)",73473.12,,Dell,8,256,SSD,Intel Core i7 7560U 2.4GHz,7,Intel Iris Plus Graphics 640,3,13.3,,,,Kaggle,111,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",74538.72,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,112,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 8250U 1.6GHz 4GB 500GB HDD (Intel UHD Graphics 620)",38468.16,,HP,4,500,HDD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,14.0,,,,Kaggle,113,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel UHD Graphics 620)",86793.12,,Dell,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,13.3,,,,Kaggle,114,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP 2 in 1 Convertible 13.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel UHD Graphics 620)",74538.19,,HP,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,13.3,,,,Kaggle,115,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i7 8550U 1.8GHz 8GB 512GB SSD (Intel UHD Graphics 620)",57755.52,,HP,8,512,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,14.0,,,,Kaggle,116,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD + 1TB HDD (Nvidia GeForce 940MX)",60223.98,,Dell,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,117,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 17.3"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (Nvidia GeForce 920MX)",30049.92,,Asus,4,1024,HDD,Intel Core i3 6006U 2GHz,3,Nvidia GeForce 920MX,1,17.3,,,,Kaggle,118,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Nvidia GeForce 940MX)",59567.04,,Asus,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,119,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i3 7100U 2.4GHz 6GB 1TB HDD (Intel HD Graphics 620)",25521.12,,Acer,6,1024,HDD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,15.6,,,,Kaggle,120,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 2TB HDD (Nvidia GeForce GTX 1070)",119427.12,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,15.6,,,,Kaggle,121,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Nvidia GeForce 940MX)",33513.12,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,122,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 17.3"" Intel Core i7 8550U 1.8GHz 16GB 512GB SSD (Nvidia GeForce 930MX)",67718.88,,HP,16,512,SSD,Intel Core i7 8550U 1.8GHz,7,Nvidia GeForce 930MX,1,17.3,,,,Kaggle,123,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" AMD A9-Series 9420 3GHz 4GB 256GB SSD (AMD Radeon R5)",24029.28,,Acer,4,256,SSD,AMD A9-Series 9420 3GHz,2,AMD Radeon R5,2,15.6,,,,Kaggle,124,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Celeron Dual Core N3060 1.6GHz 4GB 500GB HDD (Intel HD Graphics 400)",13799.52,,HP,4,500,HDD,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,15.6,,,,Kaggle,125,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 8250U 1.6GHz 8GB 1TB HDD (Intel UHD Graphics 620)",43263.36,,HP,8,1024,HDD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,14.0,,,,Kaggle,126,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 14.0"" AMD E-Series 6110 1.5GHz 4GB 64GB SSD (AMD Radeon R2)",14811.31,,Asus,4,64,SSD,AMD E-Series 6110 1.5GHz,1,AMD Radeon R2,2,14.0,,,,Kaggle,127,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 17.3"" Intel Core i7 8550U 1.8GHz 16GB 256GB SSD + 2TB HDD (AMD Radeon 530)",74378.88,,Dell,16,256,SSD,Intel Core i7 8550U 1.8GHz,7,AMD Radeon 530,2,17.3,,,,Kaggle,128,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 17.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel UHD Graphics 620)",49443.84,,HP,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,17.3,,,,Kaggle,129,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (AMD Radeon R7 M445)",34045.39,,Dell,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,AMD Radeon R7 M445,3,15.6,,,,Kaggle,130,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (AMD Radeon R5 M430)",23922.72,,Dell,4,1024,HDD,Intel Core i3 6006U 2GHz,3,AMD Radeon R5 M430,2,15.6,,,,Kaggle,131,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Ultrabook 14.0"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",47099.52,,Acer,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,14.0,,,,Kaggle,132,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i3 7130U 2.7GHz 4GB 256GB SSD (Nvidia GeForce MX130)",30476.16,,Acer,4,256,SSD,Intel Core i3 7130U 2.7GHz,3,Nvidia GeForce MX130,1,15.6,,,,Kaggle,133,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 1TB HDD (Intel HD Graphics 620)",31861.44,,HP,8,1024,HDD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,134,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",52640.64,,HP,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,14.0,,,,Kaggle,135,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",13445.74,,Lenovo,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,136,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i5 7300HQ 2.5GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",49976.64,,Asus,8,128,SSD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,17.3,,,,Kaggle,137,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 1TB HDD (Nvidia GeForce 920MX)",26586.72,,Lenovo,4,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 920MX,1,15.6,,,,Kaggle,138,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",37242.72,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,139,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 17.3"" Intel Core i3 7130U 2.7GHz 4GB 1TB HDD (Nvidia GeForce MX130)",34898.4,,Acer,4,1024,HDD,Intel Core i3 7130U 2.7GHz,3,Nvidia GeForce MX130,1,17.3,,,,Kaggle,140,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (AMD Radeon RX 550)",59461.55,,Lenovo,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon RX 550,2,14.0,,,,Kaggle,141,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD (Nvidia GeForce GTX 1050M)",46300.32,,Lenovo,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050M,4,15.6,,,,Kaggle,142,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",32074.56,,Toshiba,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,143,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD A6-Series 9220 2.5GHz 4GB 256GB SSD (AMD Radeon R4 Graphics)",19660.32,,HP,4,256,SSD,AMD A6-Series 9220 2.5GHz,4,AMD Radeon R4 Graphics,2,15.6,,,,Kaggle,144,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 14.0"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",58554.72,,Asus,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,14.0,,,,Kaggle,145,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core M 6Y75 1.2GHz 8GB 512GB SSD (Intel HD Graphics 515)",107305.92,,HP,8,512,SSD,Intel Core M 6Y75 1.2GHz,4,Intel HD Graphics 515,2,12.5,,,,Kaggle,146,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",18328.32,,Asus,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,147,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",108105.12,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,148,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (Intel HD Graphics 520)",23816.16,,Acer,4,1024,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,149,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 512GB SSD (Nvidia GeForce GTX 1050)",66560.57,,Dell,16,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,150,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 1.0TB Hybrid (Nvidia GeForce GTX 1050)",47898.72,,Dell,8,1024,HYBRID,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,151,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 128GB SSD (Intel HD Graphics 620)",26533.44,,Lenovo,4,128,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,152,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",100699.2,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,17.3,,,,Kaggle,153,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 14.0"" Intel Core i5 7500U 2.7GHz 4GB 256GB SSD (Intel HD Graphics 620)",57648.96,,HP,4,256,SSD,Intel Core i5 7500U 2.7GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,154,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 8250U 1.6GHz 6GB 256GB SSD (AMD Radeon 520)",32980.32,,HP,6,256,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 520,2,15.6,,,,Kaggle,155,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 14.0"" Intel Core i3 7100U 2.4GHz 4GB 256GB SSD (Intel HD Graphics 620)",33513.12,,Lenovo,4,256,SSD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,14.0,,,,Kaggle,156,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 13.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel HD Graphics 620)",70063.2,,Asus,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,157,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 15.6"" Intel Core i7 8550U 1.8GHz 8GB 256GB SSD (Intel UHD Graphics 620)",55890.72,,Dell,8,256,SSD,Intel Core i7 8550U 1.8GHz,7,Intel UHD Graphics 620,2,15.6,,,,Kaggle,158,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 15.6"" Intel Core i3 6006U 2.2GHz 4GB 500GB HDD (Intel HD Graphics 520)",23816.16,,Toshiba,4,500,HDD,Intel Core i3 6006U 2.2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,159,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" AMD A9-Series 9420 3GHz 4GB 1TB HDD (AMD Radeon R5 M420)",21471.84,,Asus,4,1024,HDD,AMD A9-Series 9420 3GHz,2,AMD Radeon R5 M420,2,15.6,,,,Kaggle,160,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 17.3"" Intel Core i5 8250U 1.6GHz 4GB 256GB SSD (Nvidia GeForce MX150)",42890.4,,Acer,4,256,SSD,Intel Core i5 8250U 1.6GHz,5,Nvidia GeForce MX150,1,17.3,,,,Kaggle,161,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (AMD Radeon 520)",38787.84,,Dell,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 520,2,15.6,,,,Kaggle,162,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD (Nvidia GeForce GTX 1050 Ti)",57489.12,,Lenovo,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,163,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Celeron Dual Core N3350 1.1GHz 4GB 1TB HDD (Intel HD Graphics 500)",18541.44,,Acer,4,1024,HDD,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,15.6,,,,Kaggle,164,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",95850.72,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,165,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Pentium Quad Core N4200 1.1GHz 4GB 1TB HDD (Intel HD Graphics 505)",19367.81,,Acer,4,1024,HDD,Intel Pentium Quad Core N4200 1.1GHz,2,Intel HD Graphics 505,2,15.6,,,,Kaggle,166,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",56502.91,,Dell,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,167,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 17.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Nvidia GeForce MX150)",45501.12,,Acer,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Nvidia GeForce MX150,1,17.3,,,,Kaggle,168,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
